CHROM,Position,Depth,sample_id,dpi,replicate
VEEV,537,7562,DPI1_R1_Lung,1,1
VEEV,538,8094,DPI1_R1_Lung,1,1
VEEV,539,7117,DPI1_R1_Lung,1,1
VEEV,540,5413,DPI1_R1_Lung,1,1
VEEV,541,6225,DPI1_R1_Lung,1,1
VEEV,542,7203,DPI1_R1_Lung,1,1
VEEV,543,6696,DPI1_R1_Lung,1,1
VEEV,544,7902,DPI1_R1_Lung,1,1
VEEV,545,8206,DPI1_R1_Lung,1,1
VEEV,546,6052,DPI1_R1_Lung,1,1
VEEV,547,6037,DPI1_R1_Lung,1,1
VEEV,548,7657,DPI1_R1_Lung,1,1
VEEV,549,7837,DPI1_R1_Lung,1,1
VEEV,550,6524,DPI1_R1_Lung,1,1
VEEV,551,6566,DPI1_R1_Lung,1,1
VEEV,552,8075,DPI1_R1_Lung,1,1
VEEV,553,7910,DPI1_R1_Lung,1,1
VEEV,554,6947,DPI1_R1_Lung,1,1
VEEV,555,6889,DPI1_R1_Lung,1,1
VEEV,556,5935,DPI1_R1_Lung,1,1
VEEV,557,5711,DPI1_R1_Lung,1,1
VEEV,558,7812,DPI1_R1_Lung,1,1
VEEV,559,6587,DPI1_R1_Lung,1,1
VEEV,560,9209,DPI1_R1_Lung,1,1
VEEV,561,9472,DPI1_R1_Lung,1,1
VEEV,562,5869,DPI1_R1_Lung,1,1
VEEV,563,8449,DPI1_R1_Lung,1,1
VEEV,564,8105,DPI1_R1_Lung,1,1
VEEV,565,7794,DPI1_R1_Lung,1,1
VEEV,566,7001,DPI1_R1_Lung,1,1
VEEV,567,8333,DPI1_R1_Lung,1,1
VEEV,568,7481,DPI1_R1_Lung,1,1
VEEV,569,7283,DPI1_R1_Lung,1,1
VEEV,570,5882,DPI1_R1_Lung,1,1
VEEV,571,6931,DPI1_R1_Lung,1,1
VEEV,572,6225,DPI1_R1_Lung,1,1
VEEV,573,7200,DPI1_R1_Lung,1,1
VEEV,574,8280,DPI1_R1_Lung,1,1
VEEV,575,6276,DPI1_R1_Lung,1,1
VEEV,576,7703,DPI1_R1_Lung,1,1
VEEV,577,7435,DPI1_R1_Lung,1,1
VEEV,578,6647,DPI1_R1_Lung,1,1
VEEV,579,7417,DPI1_R1_Lung,1,1
VEEV,580,6133,DPI1_R1_Lung,1,1
VEEV,581,7197,DPI1_R1_Lung,1,1
VEEV,582,7406,DPI1_R1_Lung,1,1
VEEV,583,6760,DPI1_R1_Lung,1,1
VEEV,584,7318,DPI1_R1_Lung,1,1
VEEV,585,6806,DPI1_R1_Lung,1,1
VEEV,586,6063,DPI1_R1_Lung,1,1
VEEV,587,5607,DPI1_R1_Lung,1,1
VEEV,588,8702,DPI1_R1_Lung,1,1
VEEV,589,8197,DPI1_R1_Lung,1,1
VEEV,590,7829,DPI1_R1_Lung,1,1
VEEV,591,6358,DPI1_R1_Lung,1,1
VEEV,592,7046,DPI1_R1_Lung,1,1
VEEV,593,8708,DPI1_R1_Lung,1,1
VEEV,594,8401,DPI1_R1_Lung,1,1
VEEV,595,6957,DPI1_R1_Lung,1,1
VEEV,596,6521,DPI1_R1_Lung,1,1
VEEV,597,6741,DPI1_R1_Lung,1,1
VEEV,598,8275,DPI1_R1_Lung,1,1
VEEV,599,7353,DPI1_R1_Lung,1,1
VEEV,600,5131,DPI1_R1_Lung,1,1
VEEV,601,7797,DPI1_R1_Lung,1,1
VEEV,602,6826,DPI1_R1_Lung,1,1
VEEV,603,6229,DPI1_R1_Lung,1,1
VEEV,604,7015,DPI1_R1_Lung,1,1
VEEV,605,6315,DPI1_R1_Lung,1,1
VEEV,606,7984,DPI1_R1_Lung,1,1
VEEV,607,8537,DPI1_R1_Lung,1,1
VEEV,608,7795,DPI1_R1_Lung,1,1
VEEV,609,6245,DPI1_R1_Lung,1,1
VEEV,610,5811,DPI1_R1_Lung,1,1
VEEV,611,6656,DPI1_R1_Lung,1,1
VEEV,612,5541,DPI1_R1_Lung,1,1
VEEV,613,8148,DPI1_R1_Lung,1,1
VEEV,614,7103,DPI1_R1_Lung,1,1
VEEV,615,5810,DPI1_R1_Lung,1,1
VEEV,616,8179,DPI1_R1_Lung,1,1
VEEV,617,6528,DPI1_R1_Lung,1,1
VEEV,618,5226,DPI1_R1_Lung,1,1
VEEV,619,7214,DPI1_R1_Lung,1,1
VEEV,620,6770,DPI1_R1_Lung,1,1
VEEV,621,7329,DPI1_R1_Lung,1,1
VEEV,622,7335,DPI1_R1_Lung,1,1
VEEV,623,6879,DPI1_R1_Lung,1,1
VEEV,624,8918,DPI1_R1_Lung,1,1
VEEV,625,7835,DPI1_R1_Lung,1,1
VEEV,626,6308,DPI1_R1_Lung,1,1
VEEV,627,7053,DPI1_R1_Lung,1,1
VEEV,628,6621,DPI1_R1_Lung,1,1
VEEV,629,6982,DPI1_R1_Lung,1,1
VEEV,630,6159,DPI1_R1_Lung,1,1
VEEV,631,6054,DPI1_R1_Lung,1,1
VEEV,632,8723,DPI1_R1_Lung,1,1
VEEV,633,6581,DPI1_R1_Lung,1,1
VEEV,634,6962,DPI1_R1_Lung,1,1
VEEV,635,7016,DPI1_R1_Lung,1,1
VEEV,636,8053,DPI1_R1_Lung,1,1
VEEV,637,6846,DPI1_R1_Lung,1,1
VEEV,638,7468,DPI1_R1_Lung,1,1
VEEV,639,7547,DPI1_R1_Lung,1,1
VEEV,640,8551,DPI1_R1_Lung,1,1
VEEV,641,8087,DPI1_R1_Lung,1,1
VEEV,642,6625,DPI1_R1_Lung,1,1
VEEV,643,8296,DPI1_R1_Lung,1,1
VEEV,644,7183,DPI1_R1_Lung,1,1
VEEV,645,5652,DPI1_R1_Lung,1,1
VEEV,646,7488,DPI1_R1_Lung,1,1
VEEV,647,7893,DPI1_R1_Lung,1,1
VEEV,648,7269,DPI1_R1_Lung,1,1
VEEV,649,7347,DPI1_R1_Lung,1,1
VEEV,650,7867,DPI1_R1_Lung,1,1
VEEV,651,8727,DPI1_R1_Lung,1,1
VEEV,652,6870,DPI1_R1_Lung,1,1
VEEV,653,7297,DPI1_R1_Lung,1,1
VEEV,654,6173,DPI1_R1_Lung,1,1
VEEV,655,5798,DPI1_R1_Lung,1,1
VEEV,656,6740,DPI1_R1_Lung,1,1
VEEV,657,7015,DPI1_R1_Lung,1,1
VEEV,658,5815,DPI1_R1_Lung,1,1
VEEV,659,6934,DPI1_R1_Lung,1,1
VEEV,660,8792,DPI1_R1_Lung,1,1
VEEV,661,6325,DPI1_R1_Lung,1,1
VEEV,662,5485,DPI1_R1_Lung,1,1
VEEV,663,6842,DPI1_R1_Lung,1,1
VEEV,664,5796,DPI1_R1_Lung,1,1
VEEV,665,8876,DPI1_R1_Lung,1,1
VEEV,666,5211,DPI1_R1_Lung,1,1
VEEV,667,7026,DPI1_R1_Lung,1,1
VEEV,668,6609,DPI1_R1_Lung,1,1
VEEV,669,7380,DPI1_R1_Lung,1,1
VEEV,670,7234,DPI1_R1_Lung,1,1
VEEV,671,7499,DPI1_R1_Lung,1,1
VEEV,672,6971,DPI1_R1_Lung,1,1
VEEV,673,9052,DPI1_R1_Lung,1,1
VEEV,674,8029,DPI1_R1_Lung,1,1
VEEV,675,6282,DPI1_R1_Lung,1,1
VEEV,676,7429,DPI1_R1_Lung,1,1
VEEV,677,9634,DPI1_R1_Lung,1,1
VEEV,678,5808,DPI1_R1_Lung,1,1
VEEV,679,8397,DPI1_R1_Lung,1,1
VEEV,680,8430,DPI1_R1_Lung,1,1
VEEV,681,9610,DPI1_R1_Lung,1,1
VEEV,682,7268,DPI1_R1_Lung,1,1
VEEV,683,8552,DPI1_R1_Lung,1,1
VEEV,684,5588,DPI1_R1_Lung,1,1
VEEV,685,4900,DPI1_R1_Lung,1,1
VEEV,686,7695,DPI1_R1_Lung,1,1
VEEV,687,5691,DPI1_R1_Lung,1,1
VEEV,688,7342,DPI1_R1_Lung,1,1
VEEV,689,6995,DPI1_R1_Lung,1,1
VEEV,690,7519,DPI1_R1_Lung,1,1
VEEV,691,9011,DPI1_R1_Lung,1,1
VEEV,692,7477,DPI1_R1_Lung,1,1
VEEV,693,8695,DPI1_R1_Lung,1,1
VEEV,694,8317,DPI1_R1_Lung,1,1
VEEV,695,7743,DPI1_R1_Lung,1,1
VEEV,696,6289,DPI1_R1_Lung,1,1
VEEV,697,8830,DPI1_R1_Lung,1,1
VEEV,698,7626,DPI1_R1_Lung,1,1
VEEV,699,5851,DPI1_R1_Lung,1,1
VEEV,700,5731,DPI1_R1_Lung,1,1
VEEV,701,6874,DPI1_R1_Lung,1,1
VEEV,702,8382,DPI1_R1_Lung,1,1
VEEV,703,8099,DPI1_R1_Lung,1,1
VEEV,704,7606,DPI1_R1_Lung,1,1
VEEV,705,7137,DPI1_R1_Lung,1,1
VEEV,706,6134,DPI1_R1_Lung,1,1
VEEV,707,5575,DPI1_R1_Lung,1,1
VEEV,708,7344,DPI1_R1_Lung,1,1
VEEV,709,8529,DPI1_R1_Lung,1,1
VEEV,710,5605,DPI1_R1_Lung,1,1
VEEV,711,7733,DPI1_R1_Lung,1,1
VEEV,712,7230,DPI1_R1_Lung,1,1
VEEV,713,6969,DPI1_R1_Lung,1,1
VEEV,714,9365,DPI1_R1_Lung,1,1
VEEV,715,8119,DPI1_R1_Lung,1,1
VEEV,716,6824,DPI1_R1_Lung,1,1
VEEV,717,7947,DPI1_R1_Lung,1,1
VEEV,718,6840,DPI1_R1_Lung,1,1
VEEV,719,7237,DPI1_R1_Lung,1,1
VEEV,720,8417,DPI1_R1_Lung,1,1
VEEV,721,7645,DPI1_R1_Lung,1,1
VEEV,722,9037,DPI1_R1_Lung,1,1
VEEV,723,5084,DPI1_R1_Lung,1,1
VEEV,724,6996,DPI1_R1_Lung,1,1
VEEV,725,5278,DPI1_R1_Lung,1,1
VEEV,726,6374,DPI1_R1_Lung,1,1
VEEV,727,8878,DPI1_R1_Lung,1,1
VEEV,728,9296,DPI1_R1_Lung,1,1
VEEV,729,7420,DPI1_R1_Lung,1,1
VEEV,730,6084,DPI1_R1_Lung,1,1
VEEV,731,7462,DPI1_R1_Lung,1,1
VEEV,732,7570,DPI1_R1_Lung,1,1
VEEV,733,9020,DPI1_R1_Lung,1,1
VEEV,734,8517,DPI1_R1_Lung,1,1
VEEV,735,9395,DPI1_R1_Lung,1,1
VEEV,736,6750,DPI1_R1_Lung,1,1
VEEV,737,5611,DPI1_R1_Lung,1,1
VEEV,738,8192,DPI1_R1_Lung,1,1
VEEV,739,7484,DPI1_R1_Lung,1,1
VEEV,740,7901,DPI1_R1_Lung,1,1
VEEV,741,5361,DPI1_R1_Lung,1,1
VEEV,742,7523,DPI1_R1_Lung,1,1
VEEV,743,6634,DPI1_R1_Lung,1,1
VEEV,744,8801,DPI1_R1_Lung,1,1
VEEV,745,8237,DPI1_R1_Lung,1,1
VEEV,746,6887,DPI1_R1_Lung,1,1
VEEV,747,9435,DPI1_R1_Lung,1,1
VEEV,748,8625,DPI1_R1_Lung,1,1
VEEV,749,7620,DPI1_R1_Lung,1,1
VEEV,750,8691,DPI1_R1_Lung,1,1
VEEV,751,5414,DPI1_R1_Lung,1,1
VEEV,752,5860,DPI1_R1_Lung,1,1
VEEV,753,5845,DPI1_R1_Lung,1,1
VEEV,754,7880,DPI1_R1_Lung,1,1
VEEV,755,6928,DPI1_R1_Lung,1,1
VEEV,756,8087,DPI1_R1_Lung,1,1
VEEV,757,6076,DPI1_R1_Lung,1,1
VEEV,758,6272,DPI1_R1_Lung,1,1
VEEV,759,6119,DPI1_R1_Lung,1,1
VEEV,760,7256,DPI1_R1_Lung,1,1
VEEV,761,7955,DPI1_R1_Lung,1,1
VEEV,762,7550,DPI1_R1_Lung,1,1
VEEV,763,5810,DPI1_R1_Lung,1,1
VEEV,764,6971,DPI1_R1_Lung,1,1
VEEV,765,4453,DPI1_R1_Lung,1,1
VEEV,766,9479,DPI1_R1_Lung,1,1
VEEV,767,7903,DPI1_R1_Lung,1,1
VEEV,768,7066,DPI1_R1_Lung,1,1
VEEV,769,6394,DPI1_R1_Lung,1,1
VEEV,770,7280,DPI1_R1_Lung,1,1
VEEV,771,7044,DPI1_R1_Lung,1,1
VEEV,772,5387,DPI1_R1_Lung,1,1
VEEV,773,6631,DPI1_R1_Lung,1,1
VEEV,774,7443,DPI1_R1_Lung,1,1
VEEV,775,9180,DPI1_R1_Lung,1,1
VEEV,776,6773,DPI1_R1_Lung,1,1
VEEV,777,6337,DPI1_R1_Lung,1,1
VEEV,778,8505,DPI1_R1_Lung,1,1
VEEV,779,7630,DPI1_R1_Lung,1,1
VEEV,780,8342,DPI1_R1_Lung,1,1
VEEV,781,5109,DPI1_R1_Lung,1,1
VEEV,782,6300,DPI1_R1_Lung,1,1
VEEV,783,8442,DPI1_R1_Lung,1,1
VEEV,784,8058,DPI1_R1_Lung,1,1
VEEV,785,8863,DPI1_R1_Lung,1,1
VEEV,786,7387,DPI1_R1_Lung,1,1
VEEV,787,5740,DPI1_R1_Lung,1,1
VEEV,788,8802,DPI1_R1_Lung,1,1
VEEV,789,6349,DPI1_R1_Lung,1,1
VEEV,790,7472,DPI1_R1_Lung,1,1
VEEV,791,4619,DPI1_R1_Lung,1,1
VEEV,792,6538,DPI1_R1_Lung,1,1
VEEV,793,6860,DPI1_R1_Lung,1,1
VEEV,794,8256,DPI1_R1_Lung,1,1
VEEV,795,7321,DPI1_R1_Lung,1,1
VEEV,796,9933,DPI1_R1_Lung,1,1
VEEV,797,7358,DPI1_R1_Lung,1,1
VEEV,798,6852,DPI1_R1_Lung,1,1
VEEV,799,6918,DPI1_R1_Lung,1,1
VEEV,800,6856,DPI1_R1_Lung,1,1
VEEV,801,8124,DPI1_R1_Lung,1,1
VEEV,802,7741,DPI1_R1_Lung,1,1
VEEV,803,6279,DPI1_R1_Lung,1,1
VEEV,804,7268,DPI1_R1_Lung,1,1
VEEV,805,7882,DPI1_R1_Lung,1,1
VEEV,806,7485,DPI1_R1_Lung,1,1
VEEV,807,6244,DPI1_R1_Lung,1,1
VEEV,808,6583,DPI1_R1_Lung,1,1
VEEV,809,5610,DPI1_R1_Lung,1,1
VEEV,810,8676,DPI1_R1_Lung,1,1
VEEV,811,6391,DPI1_R1_Lung,1,1
VEEV,812,6678,DPI1_R1_Lung,1,1
VEEV,813,7227,DPI1_R1_Lung,1,1
VEEV,814,7260,DPI1_R1_Lung,1,1
VEEV,815,6857,DPI1_R1_Lung,1,1
VEEV,816,8933,DPI1_R1_Lung,1,1
VEEV,817,8549,DPI1_R1_Lung,1,1
VEEV,818,4829,DPI1_R1_Lung,1,1
VEEV,819,6036,DPI1_R1_Lung,1,1
VEEV,820,7754,DPI1_R1_Lung,1,1
VEEV,821,5860,DPI1_R1_Lung,1,1
VEEV,822,7018,DPI1_R1_Lung,1,1
VEEV,823,5734,DPI1_R1_Lung,1,1
VEEV,824,9138,DPI1_R1_Lung,1,1
VEEV,825,7805,DPI1_R1_Lung,1,1
VEEV,826,7096,DPI1_R1_Lung,1,1
VEEV,827,7317,DPI1_R1_Lung,1,1
VEEV,828,6353,DPI1_R1_Lung,1,1
VEEV,829,8557,DPI1_R1_Lung,1,1
VEEV,830,7363,DPI1_R1_Lung,1,1
VEEV,831,7187,DPI1_R1_Lung,1,1
VEEV,832,5678,DPI1_R1_Lung,1,1
VEEV,833,6102,DPI1_R1_Lung,1,1
VEEV,834,7153,DPI1_R1_Lung,1,1
VEEV,835,5662,DPI1_R1_Lung,1,1
VEEV,836,8050,DPI1_R1_Lung,1,1
VEEV,837,6608,DPI1_R1_Lung,1,1
VEEV,838,5724,DPI1_R1_Lung,1,1
VEEV,839,6931,DPI1_R1_Lung,1,1
VEEV,840,5671,DPI1_R1_Lung,1,1
VEEV,841,5391,DPI1_R1_Lung,1,1
VEEV,842,8725,DPI1_R1_Lung,1,1
VEEV,843,8534,DPI1_R1_Lung,1,1
VEEV,844,6547,DPI1_R1_Lung,1,1
VEEV,845,8822,DPI1_R1_Lung,1,1
VEEV,846,7315,DPI1_R1_Lung,1,1
VEEV,847,7470,DPI1_R1_Lung,1,1
VEEV,848,6395,DPI1_R1_Lung,1,1
VEEV,849,7533,DPI1_R1_Lung,1,1
VEEV,850,7544,DPI1_R1_Lung,1,1
VEEV,851,6020,DPI1_R1_Lung,1,1
VEEV,852,6998,DPI1_R1_Lung,1,1
VEEV,853,9237,DPI1_R1_Lung,1,1
VEEV,854,8266,DPI1_R1_Lung,1,1
VEEV,855,6595,DPI1_R1_Lung,1,1
VEEV,856,9132,DPI1_R1_Lung,1,1
VEEV,857,6395,DPI1_R1_Lung,1,1
VEEV,858,9113,DPI1_R1_Lung,1,1
VEEV,859,9219,DPI1_R1_Lung,1,1
VEEV,860,7788,DPI1_R1_Lung,1,1
VEEV,861,7055,DPI1_R1_Lung,1,1
VEEV,862,8507,DPI1_R1_Lung,1,1
VEEV,863,7712,DPI1_R1_Lung,1,1
VEEV,864,6569,DPI1_R1_Lung,1,1
VEEV,865,7210,DPI1_R1_Lung,1,1
VEEV,866,7350,DPI1_R1_Lung,1,1
VEEV,867,8016,DPI1_R1_Lung,1,1
VEEV,868,5430,DPI1_R1_Lung,1,1
VEEV,869,5919,DPI1_R1_Lung,1,1
VEEV,870,6501,DPI1_R1_Lung,1,1
VEEV,871,7527,DPI1_R1_Lung,1,1
VEEV,872,9087,DPI1_R1_Lung,1,1
VEEV,873,9372,DPI1_R1_Lung,1,1
VEEV,874,5235,DPI1_R1_Lung,1,1
VEEV,875,6932,DPI1_R1_Lung,1,1
VEEV,876,8120,DPI1_R1_Lung,1,1
VEEV,877,5626,DPI1_R1_Lung,1,1
VEEV,878,8400,DPI1_R1_Lung,1,1
VEEV,879,7656,DPI1_R1_Lung,1,1
VEEV,880,8525,DPI1_R1_Lung,1,1
VEEV,881,6830,DPI1_R1_Lung,1,1
VEEV,882,5466,DPI1_R1_Lung,1,1
VEEV,883,6337,DPI1_R1_Lung,1,1
VEEV,884,9826,DPI1_R1_Lung,1,1
VEEV,885,6110,DPI1_R1_Lung,1,1
VEEV,886,8475,DPI1_R1_Lung,1,1
VEEV,887,8262,DPI1_R1_Lung,1,1
VEEV,888,8833,DPI1_R1_Lung,1,1
VEEV,889,7707,DPI1_R1_Lung,1,1
VEEV,890,7158,DPI1_R1_Lung,1,1
VEEV,891,10240,DPI1_R1_Lung,1,1
VEEV,892,7987,DPI1_R1_Lung,1,1
VEEV,893,7721,DPI1_R1_Lung,1,1
VEEV,894,7243,DPI1_R1_Lung,1,1
VEEV,895,6619,DPI1_R1_Lung,1,1
VEEV,896,6416,DPI1_R1_Lung,1,1
VEEV,897,6060,DPI1_R1_Lung,1,1
VEEV,898,5702,DPI1_R1_Lung,1,1
VEEV,899,5742,DPI1_R1_Lung,1,1
VEEV,900,7059,DPI1_R1_Lung,1,1
VEEV,901,4961,DPI1_R1_Lung,1,1
VEEV,902,6731,DPI1_R1_Lung,1,1
VEEV,903,7990,DPI1_R1_Lung,1,1
VEEV,904,5363,DPI1_R1_Lung,1,1
VEEV,905,5392,DPI1_R1_Lung,1,1
VEEV,906,7977,DPI1_R1_Lung,1,1
VEEV,907,6751,DPI1_R1_Lung,1,1
VEEV,908,7999,DPI1_R1_Lung,1,1
VEEV,909,7975,DPI1_R1_Lung,1,1
VEEV,910,6651,DPI1_R1_Lung,1,1
VEEV,911,7038,DPI1_R1_Lung,1,1
VEEV,912,8119,DPI1_R1_Lung,1,1
VEEV,913,8870,DPI1_R1_Lung,1,1
VEEV,914,5964,DPI1_R1_Lung,1,1
VEEV,915,8930,DPI1_R1_Lung,1,1
VEEV,916,5994,DPI1_R1_Lung,1,1
VEEV,917,10582,DPI1_R1_Lung,1,1
VEEV,918,7571,DPI1_R1_Lung,1,1
VEEV,919,6712,DPI1_R1_Lung,1,1
VEEV,920,8811,DPI1_R1_Lung,1,1
VEEV,921,6863,DPI1_R1_Lung,1,1
VEEV,922,9288,DPI1_R1_Lung,1,1
VEEV,923,8380,DPI1_R1_Lung,1,1
VEEV,924,5760,DPI1_R1_Lung,1,1
VEEV,925,7388,DPI1_R1_Lung,1,1
VEEV,926,6671,DPI1_R1_Lung,1,1
VEEV,927,8648,DPI1_R1_Lung,1,1
VEEV,928,8532,DPI1_R1_Lung,1,1
VEEV,929,8363,DPI1_R1_Lung,1,1
VEEV,930,7944,DPI1_R1_Lung,1,1
VEEV,931,6206,DPI1_R1_Lung,1,1
VEEV,932,6916,DPI1_R1_Lung,1,1
VEEV,933,6781,DPI1_R1_Lung,1,1
VEEV,934,6716,DPI1_R1_Lung,1,1
VEEV,935,7972,DPI1_R1_Lung,1,1
VEEV,936,9285,DPI1_R1_Lung,1,1
VEEV,937,5347,DPI1_R1_Lung,1,1
VEEV,938,8859,DPI1_R1_Lung,1,1
VEEV,939,5902,DPI1_R1_Lung,1,1
VEEV,940,6361,DPI1_R1_Lung,1,1
VEEV,941,7635,DPI1_R1_Lung,1,1
VEEV,942,8370,DPI1_R1_Lung,1,1
VEEV,943,8372,DPI1_R1_Lung,1,1
VEEV,944,6847,DPI1_R1_Lung,1,1
VEEV,945,5708,DPI1_R1_Lung,1,1
VEEV,946,5807,DPI1_R1_Lung,1,1
VEEV,947,6917,DPI1_R1_Lung,1,1
VEEV,948,6353,DPI1_R1_Lung,1,1
VEEV,949,6781,DPI1_R1_Lung,1,1
VEEV,950,6441,DPI1_R1_Lung,1,1
VEEV,951,8416,DPI1_R1_Lung,1,1
VEEV,952,6844,DPI1_R1_Lung,1,1
VEEV,953,4988,DPI1_R1_Lung,1,1
VEEV,954,7784,DPI1_R1_Lung,1,1
VEEV,955,8059,DPI1_R1_Lung,1,1
VEEV,956,7786,DPI1_R1_Lung,1,1
VEEV,957,7646,DPI1_R1_Lung,1,1
VEEV,958,6402,DPI1_R1_Lung,1,1
VEEV,959,6106,DPI1_R1_Lung,1,1
VEEV,960,8152,DPI1_R1_Lung,1,1
VEEV,961,7529,DPI1_R1_Lung,1,1
VEEV,962,6337,DPI1_R1_Lung,1,1
VEEV,963,9034,DPI1_R1_Lung,1,1
VEEV,964,8227,DPI1_R1_Lung,1,1
VEEV,965,6819,DPI1_R1_Lung,1,1
VEEV,966,8284,DPI1_R1_Lung,1,1
VEEV,967,6316,DPI1_R1_Lung,1,1
VEEV,968,9007,DPI1_R1_Lung,1,1
VEEV,969,8885,DPI1_R1_Lung,1,1
VEEV,970,5615,DPI1_R1_Lung,1,1
VEEV,971,6892,DPI1_R1_Lung,1,1
VEEV,972,9540,DPI1_R1_Lung,1,1
VEEV,973,8219,DPI1_R1_Lung,1,1
VEEV,974,6258,DPI1_R1_Lung,1,1
VEEV,975,7813,DPI1_R1_Lung,1,1
VEEV,976,6545,DPI1_R1_Lung,1,1
VEEV,977,7187,DPI1_R1_Lung,1,1
VEEV,978,6002,DPI1_R1_Lung,1,1
VEEV,979,7685,DPI1_R1_Lung,1,1
VEEV,980,8815,DPI1_R1_Lung,1,1
VEEV,981,5680,DPI1_R1_Lung,1,1
VEEV,982,6608,DPI1_R1_Lung,1,1
VEEV,983,6878,DPI1_R1_Lung,1,1
VEEV,984,7319,DPI1_R1_Lung,1,1
VEEV,985,6491,DPI1_R1_Lung,1,1
VEEV,986,9392,DPI1_R1_Lung,1,1
VEEV,987,8127,DPI1_R1_Lung,1,1
VEEV,988,6606,DPI1_R1_Lung,1,1
VEEV,989,5768,DPI1_R1_Lung,1,1
VEEV,990,4967,DPI1_R1_Lung,1,1
VEEV,991,7671,DPI1_R1_Lung,1,1
VEEV,992,7972,DPI1_R1_Lung,1,1
VEEV,993,7966,DPI1_R1_Lung,1,1
VEEV,994,6663,DPI1_R1_Lung,1,1
VEEV,995,6016,DPI1_R1_Lung,1,1
VEEV,996,8622,DPI1_R1_Lung,1,1
VEEV,997,7584,DPI1_R1_Lung,1,1
VEEV,998,7801,DPI1_R1_Lung,1,1
VEEV,999,5817,DPI1_R1_Lung,1,1
VEEV,1000,5999,DPI1_R1_Lung,1,1
VEEV,1001,6883,DPI1_R1_Lung,1,1
VEEV,1002,7316,DPI1_R1_Lung,1,1
VEEV,1003,10316,DPI1_R1_Lung,1,1
VEEV,1004,9292,DPI1_R1_Lung,1,1
VEEV,1005,6652,DPI1_R1_Lung,1,1
VEEV,1006,8057,DPI1_R1_Lung,1,1
VEEV,1007,9244,DPI1_R1_Lung,1,1
VEEV,1008,6265,DPI1_R1_Lung,1,1
VEEV,1009,6470,DPI1_R1_Lung,1,1
VEEV,1010,8242,DPI1_R1_Lung,1,1
VEEV,1011,5303,DPI1_R1_Lung,1,1
VEEV,1012,8117,DPI1_R1_Lung,1,1
VEEV,1013,7963,DPI1_R1_Lung,1,1
VEEV,1014,6884,DPI1_R1_Lung,1,1
VEEV,1015,6056,DPI1_R1_Lung,1,1
VEEV,1016,6132,DPI1_R1_Lung,1,1
VEEV,1017,7175,DPI1_R1_Lung,1,1
VEEV,1018,4834,DPI1_R1_Lung,1,1
VEEV,1019,6392,DPI1_R1_Lung,1,1
VEEV,1020,7257,DPI1_R1_Lung,1,1
VEEV,1021,5195,DPI1_R1_Lung,1,1
VEEV,1022,7052,DPI1_R1_Lung,1,1
VEEV,1023,6987,DPI1_R1_Lung,1,1
VEEV,1024,7323,DPI1_R1_Lung,1,1
VEEV,1025,4943,DPI1_R1_Lung,1,1
VEEV,1026,10469,DPI1_R1_Lung,1,1
VEEV,1027,9225,DPI1_R1_Lung,1,1
VEEV,1028,7048,DPI1_R1_Lung,1,1
VEEV,1029,6294,DPI1_R1_Lung,1,1
VEEV,1030,9688,DPI1_R1_Lung,1,1
VEEV,1031,5702,DPI1_R1_Lung,1,1
VEEV,1032,6901,DPI1_R1_Lung,1,1
VEEV,1033,6883,DPI1_R1_Lung,1,1
VEEV,1034,7624,DPI1_R1_Lung,1,1
VEEV,1035,8733,DPI1_R1_Lung,1,1
VEEV,1036,9644,DPI1_R1_Lung,1,1
VEEV,1037,7496,DPI1_R1_Lung,1,1
VEEV,1038,7034,DPI1_R1_Lung,1,1
VEEV,1039,6499,DPI1_R1_Lung,1,1
VEEV,1040,9065,DPI1_R1_Lung,1,1
VEEV,1041,5531,DPI1_R1_Lung,1,1
VEEV,1042,6325,DPI1_R1_Lung,1,1
VEEV,1043,6205,DPI1_R1_Lung,1,1
VEEV,1044,8692,DPI1_R1_Lung,1,1
VEEV,1045,7976,DPI1_R1_Lung,1,1
VEEV,1046,8077,DPI1_R1_Lung,1,1
VEEV,1047,5689,DPI1_R1_Lung,1,1
VEEV,1048,7408,DPI1_R1_Lung,1,1
VEEV,1049,7718,DPI1_R1_Lung,1,1
VEEV,1050,9724,DPI1_R1_Lung,1,1
VEEV,1051,4987,DPI1_R1_Lung,1,1
VEEV,1052,5494,DPI1_R1_Lung,1,1
VEEV,1053,8802,DPI1_R1_Lung,1,1
VEEV,1054,6453,DPI1_R1_Lung,1,1
VEEV,1055,5301,DPI1_R1_Lung,1,1
VEEV,1056,8653,DPI1_R1_Lung,1,1
VEEV,1057,7599,DPI1_R1_Lung,1,1
VEEV,1058,7628,DPI1_R1_Lung,1,1
VEEV,1059,6652,DPI1_R1_Lung,1,1
VEEV,1060,6302,DPI1_R1_Lung,1,1
VEEV,1061,6351,DPI1_R1_Lung,1,1
VEEV,1062,7332,DPI1_R1_Lung,1,1
VEEV,1063,5413,DPI1_R1_Lung,1,1
VEEV,1064,10434,DPI1_R1_Lung,1,1
VEEV,1065,7802,DPI1_R1_Lung,1,1
VEEV,1066,4986,DPI1_R1_Lung,1,1
VEEV,1067,6504,DPI1_R1_Lung,1,1
VEEV,1068,7519,DPI1_R1_Lung,1,1
VEEV,1069,7085,DPI1_R1_Lung,1,1
VEEV,1070,6302,DPI1_R1_Lung,1,1
